# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	143308
#@/user_id	77f2e777-e85d-43ee-9e5e-1824289d1c44
xiang bu kai 	想不開	c=3 d=1 t=127091
xiang bu ming bai 	想不明白	c=1 d=1 t=118206
xiang bu qi 	想不起	c=1 d=1 t=88452
xiang bu xiang 	像不像	c=1 d=1 t=111025
xiang bu xiang 	想不想	c=2 d=1 t=113727
xiang cai 	香菜	c=1 d=1 t=77301
xiang cao 	香草	c=2 d=1.96561 t=78533
xiang chang 	香腸	c=1 d=1 t=122949
xiang chi 	想吃	c=3 d=0.1 t=136939
xiang chi yao 	想吃藥	c=1 d=1 t=136940
xiang chu 	想出	c=1 d=1 t=30798
xiang chuan 	相傳	c=1 d=1 t=15966
xiang cong qian 	像從前	c=1 d=1 t=108040
xiang cun 	鄉村	c=1 d=1 t=57723
xiang dai 	想帶	c=1 d=1 t=117145
xiang dang 	相當	c=2 d=0.13143 t=117534
xiang dang da 	相當大	c=1 d=1 t=89430
xiang dang dang 	響噹噹	c=2 d=1 t=112412
xiang dang hao 	想當好	c=1 d=1 t=40597
xiang dang ran 	想當然	c=1 d=1 t=65410
xiang dang wen jian 	相當穩健	c=1 d=1 t=34399
xiang dang yu 	相當於	c=18 d=1 t=139951
xiang dang yuan 	相當遠	c=1 d=1 t=117535
xiang dao 	想到	c=11 d=1 t=135746
xiang de 	想得	c=1 d=1 t=68577
xiang de 	想的	c=1 d=1 t=26516
xiang de mei 	想得美	c=1 d=1 t=137324
xiang deng 	想等	c=2 d=1 t=93010
xiang deng 	相等	c=1 d=1 t=77034
xiang dou 	想都	c=2 d=1 t=54461
xiang dou bu gan xiang 	想都不敢想	c=1 d=1 t=19363
xiang dui 	相對	c=3 d=1 t=142233
xiang dui yu 	相對於	c=1 d=1 t=95619
xiang duo 	想多	c=3 d=1 t=115692
xiang duo le 	想多了	c=8 d=1 t=77565
xiang fa 	想法	c=10 d=1 t=126129
xiang fan 	相反	c=3 d=1 t=53642
xiang fei 	想飛	c=0 d=0.1 t=133919
xiang fei shang tian 	想飛上天	c=1 d=1 t=133920
xiang feng cheng 	想封城	c=1 d=1 t=16003
xiang gan 	相干	c=1 d=1 t=39826
xiang gang 	香港	c=38 d=1 t=137383
xiang gang dao 	香港島	c=2 d=1.21654 t=40007
xiang gang ren 	香港人	c=6 d=1 t=129854
xiang gao 	相告	c=1 d=1 t=84781
xiang gao shi 	想搞事	c=1 d=1 t=82017
xiang ge 	像個	c=1 d=1 t=81009
xiang ge li la 	香格里拉	c=1 d=1 t=104867
xiang gei 	想給	c=1 d=1 t=70972
xiang guan 	相關	c=21 d=1 t=130921
xiang guan de 	相關的	c=1 d=1 t=132814
xiang guan jiu xing 	相關就行	c=1 d=1 t=24797
xiang guan shu ju 	相關數據	c=1 d=1 t=66580
xiang guan xing 	相關性	c=1 d=1 t=53907
xiang guo 	想過	c=1 d=1 t=101808
xiang hao 	向好	c=3 d=1.04874 t=36592
xiang hao 	想好	c=1 d=1 t=121110
xiang hao le 	想好了	c=1 d=1 t=9835
xiang he 	想和	c=1 d=1 t=142136
xiang hu 	相互	c=2 d=1 t=42269
xiang hu zhi jian 	相互之間	c=1 d=1 t=3872
xiang hui 	想回	c=1 d=1 t=138841
xiang hui 	香灰	c=1 d=1 t=15614
xiang hui guo 	想回國	c=1 d=1 t=35611
xiang hui jia 	想回家	c=1 d=1 t=11063
xiang ji 	相機	c=1 d=1 t=126977
xiang jian 	想見	c=1 d=1 t=115122
xiang jian 	相見	c=1 d=1 t=83811
xiang jiao 	香蕉	c=3 d=0.103849 t=126112
xiang jiao shu 	香蕉樹	c=1 d=1 t=126113
xiang kan 	想看	c=1 d=1 t=39173
xiang kan kan 	想看看	c=1 d=1.0055 t=31384
xiang ku 	想哭	c=3 d=1 t=76491
xiang lai 	想來	c=2 d=1 t=109274
xiang le 	像了	c=1 d=1 t=18332
xiang le 	想了	c=3 d=1.00282 t=118280
xiang le xiang 	想了想	c=2 d=1 t=118786
xiang le yi xia 	想了一下	c=1 d=1 t=105489
xiang lian 	項鍊	c=5 d=1.09501 t=117776
xiang liang 	響亮	c=1 d=1 t=33113
xiang liao 	香料	c=1 d=1 t=105021
xiang lin 	相鄰	c=0 d=0.1 t=95312
xiang lin sao 	相鄰掃	c=1 d=1 t=95313
xiang lin sao 	祥林嫂	c=4 d=1 t=100947
xiang mao 	相貌	c=2 d=1.00001 t=45250
xiang mian 	相面	c=1 d=1 t=134280
xiang mu 	項目	c=18 d=1 t=136739
xiang na xia 	想拿下	c=1 d=1 t=33572
xiang ni 	像你	c=3 d=1 t=139556
xiang ni 	向你	c=1 d=1 t=137003
xiang ni 	想你	c=2 d=1.96561 t=83388
xiang ni la 	想你啦	c=1 d=1 t=21041
xiang pen pen 	香噴噴	c=1 d=1 t=5411
xiang pi gu 	像屁股	c=1 d=1 t=134532
xiang qi 	想起	c=12 d=1.2739 t=137780
xiang qi 	象棋	c=3 d=2.94099 t=112727
xiang qi 	香氣	c=1 d=1 t=5281
xiang qi lai 	想起來	c=5 d=0.1 t=91387
xiang qi lai le 	想起來了	c=1 d=1 t=62581
xiang qi le 	想起了	c=1 d=0.1 t=31437
xiang qi wo 	想起我	c=1 d=1 t=111118
xiang qian 	向前	c=0 d=0.1 t=13788
xiang qian 	鑲嵌	c=1 d=1 t=59358
xiang qian kan 	向前看	c=1 d=1 t=88419
xiang qin 	相親	c=1 d=1 t=136322
xiang qin qun 	相親羣	c=1 d=1 t=113768
xiang qu 	想去	c=3 d=0.1 t=134185
xiang rang 	想讓	c=5 d=1 t=138020
xiang rui 	祥瑞	c=1 d=1 t=2302
xiang shen me 	想什麼	c=1 d=0.1 t=78306
xiang sheng 	想生	c=1 d=1 t=28182
xiang sheng 	相聲	c=2 d=1 t=118961
xiang sheng guan 	想升官	c=1 d=1 t=46659
xiang shi 	像是	c=20 d=1 t=137085
xiang shi 	相識	c=1 d=1 t=116440
xiang shi 	翔實	c=1 d=1 t=54165
xiang shi ge 	像是個	c=1 d=1 t=30654
xiang shi xian 	想實現	c=1 d=1 t=8157
xiang shou 	享受	c=3 d=1 t=118817
xiang shou guo 	享受過	c=2 d=1 t=98784
xiang shuo 	想說	c=4 d=1 t=102447
xiang shuo de 	想說的	c=1 d=1 t=62349
xiang shuo sha 	想說啥	c=1 d=1 t=84365
xiang si 	向死	c=1 d=1 t=127565
xiang tai duo 	想太多	c=4 d=1 t=138059
xiang ting 	想聽	c=1 d=1 t=46125
xiang tong 	想通	c=1 d=1 t=77557
xiang tong 	相同	c=1 d=1 t=71160
xiang tong guo 	想通過	c=1 d=1 t=59615
xiang tu 	想吐	c=1 d=1 t=33428
xiang wai 	向外	c=3 d=1 t=55288
xiang wei 	香味	c=0 d=0.1 t=132088
xiang wei er 	香味兒	c=1 d=1 t=132089
xiang wei she 	響尾蛇	c=1 d=1 t=9372
xiang wen wen 	想問問	c=1 d=1 t=85409
xiang wo 	像我	c=2 d=1 t=140805
xiang wo zhe zhong 	像我這種	c=1 d=1 t=63711
xiang xi 	湘西	c=1 d=1 t=133653
xiang xi 	詳細	c=2 d=1 t=87336
xiang xia 	鄉下	c=2 d=1 t=134887
xiang xiang 	想想	c=13 d=1 t=98066
xiang xiang 	想象	c=6 d=1 t=129702
xiang xiang 	香香	c=1 d=1 t=77388
xiang xiang li 	想象力	c=4 d=0.1 t=63925
xiang xin 	相信	c=47 d=1.00002 t=139583
xiang xin sao 	相信掃	c=1 d=1 t=95330
xiang xue 	想學	c=1 d=1 t=115405
xiang xun 	香薰	c=2 d=1.98511 t=58884
xiang yang 	像樣	c=3 d=1 t=118366
xiang yao 	想要	c=5 d=1.01488 t=117071
xiang yao ge 	想要個	c=1 d=1 t=116691
xiang ye 	香葉	c=1 d=1 t=77176
xiang ying 	相應	c=0 d=0.1 t=87366
xiang ying 	響應	c=4 d=1.55711 t=81579
xiang ying cheng qu 	相映成趣	c=1 d=1 t=26998
xiang ying de 	相應的	c=1 d=1 t=87367
xiang ying le 	響應了	c=1 d=1 t=20649
xiang you 	享有	c=1 d=1 t=26930
xiang yu 	相遇	c=1 d=1 t=119052
xiang yu 	項羽	c=1 d=1 t=142468
xiang yue 	相約	c=1 d=1 t=52511
xiang yun 	祥雲	c=0 d=0.1 t=136573
xiang yun sha 	祥雲紗	c=2 d=1.3588 t=127660
xiang zai 	想在	c=1 d=1 t=111434
xiang zhan 	巷戰	c=1 d=1 t=52115
xiang zhang 	香樟	c=1 d=1 t=142750
xiang zhe 	想着	c=3 d=1 t=124298
xiang zhe me 	想這麼	c=1 d=1 t=27822
xiang zhen 	鄉鎮	c=1 d=1 t=52289
xiang zheng 	象徵	c=4 d=1 t=62368
xiang zheng fu 	鄉政府	c=1 d=1 t=22509
xiang zheng xing 	象徵性	c=2 d=1.00017 t=128748
xiang zhi dao 	想知道	c=1 d=1 t=86064
xiang zi 	箱子	c=12 d=1.54607 t=135968
xiang zuo 	想做	c=2 d=1.97531 t=31423
xiao 	削	c=5 d=0.92981 t=459
xiao 	孝	c=3 d=1.00061 t=48944
xiao 	小	c=76 d=1.19322 t=141630
xiao 	曉	c=3 d=1.32792 t=124336
xiao 	校	c=5 d=1 t=120759
xiao 	消	c=2 d=1.99501 t=75667
xiao 	笑	c=8 d=0.1 t=137635
xiao bai 	小白	c=1 d=0.1 t=122483
xiao bai shu 	小白鼠	c=2 d=1 t=138665
xiao bai yang 	小白楊	c=1 d=1 t=122484
xiao ban ben 	小版本	c=1 d=1 t=60769
xiao ban deng 	小板凳	c=1 d=0.221238 t=39566
xiao ban deng er 	小板凳兒	c=1 d=1 t=39567
xiao ban ge 	小半個	c=1 d=1 t=80281
xiao ban ge yue 	小半個月	c=1 d=1 t=32259
xiao bao bei 	小寶貝	c=0 d=0.1 t=1937
xiao bao bei er 	小寶貝兒	c=4 d=1 t=90904
xiao bao gao 	小報告	c=1 d=1 t=108372
xiao bei 	小北	c=1 d=1 t=143272
xiao ben ben 	小本本	c=5 d=1.956 t=124931
xiao ben ben er 	小本本兒	c=2 d=1 t=117148
xiao bian 	小編	c=2 d=1 t=50684
xiao bian zi 	小鞭子	c=1 d=1 t=110414
xiao bing 	小兵	c=1 d=1 t=13119
xiao bo 	小波	c=0 d=0.1 t=79344
xiao bo na 	蕭伯納	c=2 d=1 t=66904
xiao cai qi 	小彩旗	c=1 d=1 t=103275
xiao ce zi 	小冊子	c=1 d=1 t=97092
xiao chang 	小腸	c=1 d=1 t=24926
xiao chang 	笑場	c=1 d=1 t=82550
xiao chang mian 	小場面	c=1 d=1 t=102894
xiao che 	小車	c=1 d=1 t=123601
xiao che 	校車	c=1 d=1 t=99678
xiao chen 	曉晨	c=1 d=1 t=94790
xiao cheng 	小城	c=1 d=1 t=119034
xiao chong 	小蟲	c=1 d=1 t=109031
xiao chong wu 	小寵物	c=1 d=1 t=8344
xiao chu 	消除	c=2 d=1 t=82427
xiao chuan 	小船	c=1 d=1 t=83343
xiao chuan er 	小船兒	c=1 d=1 t=40569
xiao da xiao nao 	小打小鬧	c=1 d=1 t=66607
xiao dang an 	小檔案	c=1 d=1 t=81640
xiao dao 	孝道	c=5 d=1 t=115887
xiao dao 	小刀	c=2 d=1 t=132137
xiao dao 	小道	c=17 d=1 t=112780
xiao dao le 	笑到了	c=1 d=1 t=137636
xiao dao xiao xi 	小道消息	c=3 d=1 t=35727
xiao de 	小的	c=1 d=1 t=126739
xiao de 	笑得	c=2 d=1 t=47126
xiao di 	小弟	c=1 d=1 t=67804
xiao di tu 	小地圖	c=2 d=1.99501 t=12051
xiao dian 	小店	c=1 d=1 t=123626
xiao dian 	小點	c=1 d=1 t=81081
xiao dian 	笑點	c=3 d=1 t=88544
xiao dian chang 	小電廠	c=1 d=1 t=125295
xiao dian qi 	小電器	c=1 d=1 t=128955
xiao dian sheng 	笑點生	c=1 d=1 t=81080
xiao diao cha 	小調查	c=1 d=1 t=46049
xiao dong wu 	小動物	c=3 d=1.87831 t=96909
xiao dong xi 	小東西	c=1 d=1 t=117089
xiao du 	消毒	c=5 d=1 t=127180
xiao du shui 	消毒水	c=2 d=1 t=77162
xiao duan 	小段	c=2 d=1 t=140206
xiao dui 	校隊	c=1 d=1 t=87438
xiao er ke 	小兒科	c=1 d=1 t=40455
xiao fa ming 	小發明	c=1 d=1 t=135085
xiao fan tan 	小反彈	c=1 d=1 t=31224
xiao fang 	效仿	c=2 d=1 t=97756
xiao fang 	消防	c=2 d=1 t=120865
xiao fang zi 	小房子	c=1 d=1 t=63292
xiao fei 	小費	c=6 d=1 t=135523
xiao fei 	消費	c=6 d=1 t=136682
xiao fei zhe 	消費者	c=2 d=1 t=103652
xiao fen 	小粉	c=0 d=0.1 t=460
xiao fen hong 	削分紅	c=1 d=1 t=460
xiao fen hong 	小粉紅	c=11 d=1 t=128378
xiao fu 	校服	c=1 d=1 t=127191
xiao gai lv 	小概率	c=1 d=1 t=121739
xiao gao 	小高	c=2 d=1 t=136652
xiao ge 	小哥	c=2 d=1.96079 t=24327
xiao ge ge 	小哥哥	c=1 d=1 t=11279
xiao gen ban er 	小跟班兒	c=1 d=1 t=41171
xiao gu gu 	小姑姑	c=1 d=1 t=141199
xiao gu niang 	小姑娘	c=1 d=1 t=116378
xiao guai 	小乖	c=2 d=1.00001 t=37235
xiao guang tou 	小光頭	c=1 d=1 t=139789
xiao gui 	校規	c=1 d=1 t=46181
xiao gui mo 	小規模	c=1 d=1 t=30918
xiao guo 	削過	c=1 d=1 t=109
xiao guo 	小國	c=1 d=1 t=112826
xiao guo 	效果	c=19 d=0.1 t=140578
xiao hai 	小孩	c=4 d=2.85076 t=143020
xiao hai er 	小孩兒	c=4 d=1 t=140537
xiao hai zi 	小孩子	c=0 d=0.1 t=130716
xiao hai zi de 	小孩子的	c=1 d=1 t=130717
xiao hao 	小好	c=5 d=1 t=105339
xiao hao 	小號	c=26 d=1 t=140013
xiao hao 	消耗	c=7 d=1.85214 t=138970
xiao hao 	銷號	c=2 d=0.100002 t=83041
xiao hao le 	銷號了	c=1 d=1 t=83042
xiao hao ne 	小號呢	c=1 d=1 t=65378
xiao hao pin 	消耗品	c=1 d=1 t=70283
xiao hao zi 	小耗子	c=1 d=1 t=207
xiao he 	蕭何	c=1 d=1 t=142489
xiao hong 	小紅	c=1 d=0.1 t=143134
xiao hong hua 	小紅花	c=1 d=1 t=78184
xiao hong shu 	小紅書	c=13 d=1.27665 t=141542
xiao hou zi 	小猴子	c=1 d=1 t=106733
xiao hua 	小花	c=0 d=0.1 t=5378
xiao hua 	消化	c=2 d=0.1 t=137893
xiao hua 	笑話	c=4 d=1 t=105726
xiao hua bu liang 	消化不良	c=1 d=1 t=77504
xiao hua mei 	小花梅	c=7 d=1.1097 t=106141
xiao hua yi xia 	消化一下	c=1 d=1 t=137894
xiao huang 	小黃	c=0 d=0.1 t=64154
xiao huang pian 	小黃片	c=1 d=1 t=29690
xiao huang ren 	小黃人	c=3 d=1 t=133135
xiao hui 	銷毀	c=1 d=1 t=98641
xiao huo jian 	小火箭	c=2 d=1.98511 t=1052
xiao huo zi 	小夥子	c=1 d=1 t=62485
xiao ji qiao 	小技巧	c=1 d=1 t=134369
xiao jia 	小家	c=1 d=1 t=33034
xiao jia huo 	小傢伙	c=1 d=1 t=6548
xiao jiang 	小將	c=1 d=1 t=11226
xiao jie 	小姐	c=0 d=0.1 t=45045
xiao jie jie 	小姐姐	c=4 d=1 t=136037
xiao jie mei 	小姐妹	c=2 d=1 t=61185
xiao jing 	孝敬	c=0 d=0.1 t=48976
xiao jing ta 	孝敬他	c=1 d=1 t=48977
xiao jiu 	小酒	c=1 d=1 t=117478
xiao ju chang 	小劇場	c=2 d=1 t=140239
xiao jun 	小軍	c=0 d=0.1 t=143213
xiao kan 	小看	c=1 d=1 t=69740
xiao kang jia ting 	小康家庭	c=1 d=1 t=123413
xiao kou 	小口	c=1 d=0.1 t=117460
xiao kou zi 	小釦子	c=90 d=1.86959 t=73518
xiao lan jiao 	小懶覺	c=1 d=1 t=117611
xiao lang hao 	小狼毫	c=5 d=1 t=87035
xiao lao ban 	小老闆	c=1 d=1 t=122184
xiao le 	小了	c=3 d=1 t=140215
xiao leng 	小冷	c=1 d=1 t=79139
xiao lian 	笑臉	c=1 d=1 t=334
xiao liang 	銷量	c=3 d=1 t=121635
xiao liang kou 	小兩口	c=1 d=1 t=51399
xiao liao 	笑料	c=1 d=1 t=82217
xiao ling 	孝陵	c=1 d=1 t=104234
xiao ling tong 	小靈通	c=5 d=1 t=75761
xiao long 	小龍	c=0 d=0.1 t=79726
xiao long bao 	小籠包	c=1 d=1 t=100528
xiao long nv 	小龍女	c=1 d=1 t=129533
xiao long ren 	小龍人	c=1 d=1 t=79727
xiao long xia 	小龍蝦	c=4 d=1 t=135277
xiao lu 	銷路	c=1 d=0.1 t=59485
xiao lv 	效率	c=12 d=1.21014 t=125397
xiao lv gao 	效率高	c=2 d=1 t=131152
xiao ma ge 	小馬哥	c=2 d=1 t=124785
xiao mai bu 	小賣部	c=2 d=1 t=117763
xiao man 	小滿	c=1 d=1 t=93938
xiao mao 	小貓	c=1 d=1 t=78516
xiao mei 	曉美	c=2 d=1.99501 t=176
xiao mei mei 	小妹妹	c=1 d=1 t=85521
xiao men 	校門	c=2 d=1 t=80930
xiao mi 	小米	c=10 d=1 t=132400
xiao mi feng 	小蜜蜂	c=1 d=1 t=8349
xiao mi he zi 	小米盒子	c=3 d=2.0267 t=87618
xiao mi jiao 	小米椒	c=1 d=1 t=5275
xiao mi jue 	小祕訣	c=1 d=1 t=133956
xiao mi li 	小米粒	c=2 d=1 t=130187
xiao mie 	消滅	c=3 d=1 t=129158
xiao ming 	小明	c=3 d=2.91683 t=137281
xiao mo 	小抹	c=1 d=1 t=61157
xiao mo ca 	小摩擦	c=1 d=1 t=24823
xiao mu zhi 	小拇指	c=1 d=1 t=8658
xiao nan hai 	小男孩	c=1 d=1 t=143025
xiao nao 	小腦	c=1 d=1 t=127285
xiao nao dai 	小腦袋	c=1 d=1 t=78305
xiao nian qing 	小年輕	c=1 d=1 t=139884
xiao niao 	小鳥	c=0 d=0.1 t=14359
xiao niao shuo 	小鳥說	c=1 d=1 t=14360
xiao niu 	小牛	c=1 d=1 t=118574
xiao nv hai 	小女孩	c=1 d=1 t=87661
xiao pang 	小胖	c=3 d=1.96561 t=24275
xiao pen 	笑噴	c=1 d=1 t=81876
xiao peng you 	小朋友	c=1 d=1 t=38148
xiao piao 	小票	c=1 d=1 t=74404
xiao ping 	小平	c=1 d=1 t=130622
xiao ping guo 	小蘋果	c=2 d=1.43171 t=124721
xiao po 	小破	c=1 d=1 t=119255
xiao po che 	小破車	c=1 d=1 t=131461
xiao qian 	小錢	c=1 d=1 t=116461
xiao qiang 	小強	c=0 d=0.1 t=143214
xiao qiao 	小瞧	c=1 d=1 t=75858
xiao qiao le 	小瞧了	c=1 d=1 t=39588
xiao qiu 	小球	c=1 d=1 t=104512
xiao qiu qiu 	小球球	c=1 d=1 t=49660
xiao qu 	小區	c=33 d=1 t=141480
xiao qu 	校區	c=2 d=1 t=105123
xiao qu li 	小區裏	c=1 d=1 t=3549
xiao que xing 	小確幸	c=2 d=1.96561 t=42293
xiao qun 	小羣	c=1 d=1 t=137927
xiao ren 	小人	c=1 d=1 t=8144
xiao ren wu 	小人物	c=1 d=1 t=90275
xiao ri ben 	小日本	c=1 d=1 t=8663
xiao san 	小三	c=2 d=1 t=124145
xiao sha 	消殺	c=2 d=1 t=56450
xiao shan tou 	小山頭	c=1 d=1 t=131405
xiao shen ban er 	小身板兒	c=1 d=1 t=102675
xiao shen long 	小神龍	c=3 d=2.9458 t=140532
xiao sheng 	笑聲	c=1 d=1 t=1378
xiao shi 	小事	c=3 d=1 t=125751
xiao shi 	小時	c=46 d=1.50918 t=142354
xiao shi 	小詩	c=4 d=1 t=7204
xiao shi 	消失	c=6 d=1 t=138147
xiao shi de 	消失的	c=2 d=1.98511 t=124680
xiao shi dou 	小時都	c=1 d=1 t=14344
xiao shi er 	小事兒	c=1 d=0.1 t=133218
xiao shi er 	消食兒	c=1 d=1 t=108847
xiao shi hou 	小時候	c=17 d=1 t=121682
xiao shi pin 	小視頻	c=3 d=1 t=105308
xiao shi zai 	消失在	c=1 d=1 t=27244
xiao shi zi 	小石子	c=1 d=1 t=84478
xiao shou 	小手	c=3 d=1 t=96822
xiao shou 	銷售	c=2 d=1 t=124026
xiao shou da yan 	銷售大煙	c=1 d=1 t=58117
xiao shou duan 	小手段	c=1 d=1 t=33249
xiao shu sheng 	小書生	c=1 d=1 t=23424
xiao shuai 	小帥	c=1 d=1 t=62336
xiao shui 	小水	c=0 d=0.1 t=86501
xiao shui 	小睡	c=2 d=1 t=7719
xiao shui hua 	小水花	c=1 d=1 t=86502
xiao shun 	孝順	c=1 d=1 t=134635
xiao shuo 	小說	c=3 d=0.1 t=134647
xiao si 	笑死	c=8 d=1 t=137082
xiao song shu 	小松鼠	c=4 d=3.52597 t=43264
xiao ti da zuo 	小題大做	c=1 d=1 t=86880
xiao tian 	曉田	c=2 d=2.0216 t=124739
xiao tian hua yuan 	曉田花園	c=1 d=1 t=124740
xiao tian tian 	小甜甜	c=1 d=1 t=137066
xiao tiao 	蕭條	c=1 d=1 t=102988
xiao tie shi 	小貼士	c=1 d=1 t=74643
xiao ting 	消停	c=3 d=1 t=98887
xiao ting zi 	小亭子	c=1 d=1 t=102746
xiao tou 	小偷	c=2 d=1 t=128130
xiao tu dou 	小土豆	c=1 d=1 t=119325
xiao tuan ti 	小團體	c=3 d=2.88924 t=83074
xiao tui 	小腿	c=0 d=0.1 t=130692
xiao tui er 	小腿兒	c=1 d=1 t=130693
xiao wan 	小碗	c=1 d=1 t=90472
xiao wan ju 	小玩具	c=1 d=1 t=1392
xiao wang 	小王	c=6 d=1.00007 t=129507
xiao wen ti 	小問題	c=3 d=1 t=124125
xiao wu 	小烏	c=2 d=1 t=140842
xiao wu gui 	小烏龜	c=4 d=1 t=100943
xiao xi 	消息	c=49 d=1.1097 t=131303
xiao xi gua 	小西瓜	c=1 d=1 t=125017
xiao xi yuan 	消息源	c=1 d=1 t=5901
xiao xia 	小蝦	c=2 d=1 t=138371
xiao xian 	小仙	c=0 d=0.1 t=132144
xiao xian rou er 	小仙肉兒	c=1 d=1 t=132145
xiao xiao 	小小	c=2 d=1 t=139745
xiao xiao nian ji 	小小年紀	c=2 d=1 t=90796
xiao xiao niao 	小小鳥	c=2 d=1.97531 t=134676
xiao xin 	孝心	c=1 d=1 t=116015
xiao xin 	小心	c=11 d=1 t=114111
xiao xin dian 	小心點	c=2 d=1 t=110528
xiao xin shang dang shou pian 	小心上當受騙	c=1 d=1 t=38813
xiao xin shi de wan nian chuan 	小心駛得萬年船	c=1 d=1 t=107277
xiao xin zang 	小心臟	c=1 d=1 t=14784
xiao xing 	小型	c=2 d=1 t=131207
xiao xing xing 	小星星	c=1 d=1 t=44034
xiao xing xing 	小行星	c=1 d=1 t=20766
xiao xing yun 	小幸運	c=1 d=1 t=129014
xiao xue 	小學	c=7 d=1 t=128114
xiao xue de 	小學的	c=1 d=1 t=75476
xiao xue sheng 	小學生	c=9 d=1.00041 t=119263
xiao yang 	肖央	c=2 d=1.99005 t=124722
xiao yang ren 	小陽人	c=1 d=1 t=31164
xiao yao 	小妖	c=2 d=0.1 t=123731
xiao yao wan 	逍遙丸	c=1 d=1 t=142956
xiao ye 	小野	c=0 d=0.1 t=89153
xiao ye qu 	小夜曲	c=8 d=1 t=132299
xiao ye tu 	小野兔	c=1 d=1 t=96952
xiao ye zhu 	小野豬	c=1 d=1 t=89154
xiao yi 	小姨	c=1 d=1 t=137251
xiao yi si 	小意思	c=1 d=1 t=64074
xiao ying 	效應	c=2 d=1.81465 t=24385
xiao ying xiong 	小英雄	c=1 d=1 t=136456
xiao ying yuan 	小影院	c=1 d=1 t=89992
xiao you 	校友	c=1 d=1 t=88967
xiao you xi 	小遊戲	c=2 d=1 t=42551
xiao yu 	小魚	c=5 d=1 t=138370
xiao yu er 	小魚兒	c=1 d=1 t=88671
xiao yu tou 	小芋頭	c=1 d=1 t=4989
xiao yu xiao xia 	小魚小蝦	c=1 d=1 t=47654
xiao yuan 	小圓	c=3 d=2.30112 t=253
xiao yuan 	校園	c=2 d=1 t=38788
xiao yuan li 	校園裏	c=1 d=1 t=52515
xiao zai 	消災	c=0 d=0.1 t=13578
xiao zai jie nan 	消災解難	c=1 d=1 t=13579
xiao zhan 	肖戰	c=3 d=1 t=122469
xiao zhang 	囂張	c=4 d=1 t=112219
xiao zhang 	小張	c=2 d=1.73712 t=103921
xiao zhang 	校長	c=1 d=1 t=14352
xiao zhang hao 	小帳號	c=1 d=1 t=111589
xiao zhao 	小趙	c=1 d=1 t=124097
xiao zhi tiao 	小紙條	c=2 d=1 t=37321
xiao zhi zhu 	小蜘蛛	c=1 d=1 t=13006
xiao zhu 	小豬	c=1 d=1 t=3843
xiao zhu zhu 	小豬豬	c=4 d=1.0001 t=13994
xiao zi 	孝子	c=7 d=1.97531 t=137124
xiao zi 	小子	c=1 d=0.1 t=111067
xiao zi 	小資	c=2 d=1 t=61298
xiao zi qing diao 	小子情調	c=1 d=1 t=10695
xiao zu 	小組	c=1 d=1 t=3258
xiao zui 	小嘴	c=1 d=1 t=95579
xiao zuo wen 	小作文	c=3 d=1 t=84023
xie 	些	c=19 d=1 t=130754
xie 	寫	c=33 d=0.133541 t=142476
xie 	歇	c=6 d=0.77032 t=96802
xie 	瀉	c=1 d=1 t=95801
xie 	蟹	c=14 d=1.97045 t=95574
xie 	謝	c=2 d=1 t=97332
xie 	鞋	c=9 d=1 t=112729
xie bao gao 	寫報告	c=1 d=1 t=117759
xie bi 	脅逼	c=1 d=1 t=18624
xie bu xia qu 	寫不下去	c=1 d=1 t=3046
xie cai 	歇菜	c=5 d=1 t=114009
xie cheng 	寫成	c=1 d=1 t=26546
xie cuo 	寫錯	c=1 d=1.00789 t=73816
xie cuo le 	寫錯了	c=1 d=1 t=73309
xie dai 	攜帶	c=5 d=1.92853 t=135767
xie dai 	鞋帶	c=1 d=1.12884 t=91983
xie dai er 	鞋帶兒	c=1 d=1 t=91858
xie dai zhe 	攜帶者	c=1 d=1 t=143058
xie dao 	寫到	c=1 d=1 t=9111
xie de 	寫得	c=8 d=1 t=76311
xie de 	寫的	c=16 d=1 t=129428
xie de shi 	寫的是	c=1 d=1 t=94476
xie dian 	寫點	c=1 d=1 t=38116
xie dui 	寫對	c=1 d=1 t=100127
xie fa 	寫法	c=2 d=1 t=84117
xie feng 	謝峯	c=1 d=1 t=125316
xie ge 	寫個	c=4 d=0.1 t=141616
xie guo 	寫過	c=1 d=1 t=132864
xie hao 	寫好	c=0 d=0.1 t=133782
xie hao le 	寫好了	c=1 d=1 t=133783
xie hong 	泄洪	c=4 d=1 t=115677
xie hu 	邪乎	c=2 d=1 t=120349
xie huang 	蟹黃	c=1 d=1 t=95583
xie hui 	協會	c=1 d=1 t=134402
xie hui 	歇回	c=1 d=1 t=90615
xie jiao 	邪教	c=8 d=2.89786 t=106290
xie jin qu 	寫進去	c=1 d=1 t=62964
xie kao zhe 	歇靠着	c=1 d=1 t=96803
xie le 	寫了	c=3 d=1 t=45319
xie le 	歇了	c=2 d=1 t=65521
xie le 	謝了	c=1 d=1 t=110574
xie le ge 	寫了個	c=1 d=1 t=760
xie lou 	泄漏	c=9 d=0.1 t=125444
xie lou le 	泄漏了	c=1 d=1 t=125445
xie lu 	邪路	c=1 d=1 t=47949
xie men 	邪門	c=0 d=0.1 t=118524
xie men er 	邪門兒	c=1 d=1 t=118525
xie mi 	泄密	c=1 d=1 t=107141
